,index,date,pm25_x,pm10_x,pressure,temperatureHeca_x,humidityHeca_x,pm25_y,pm10_y,temperatureSht,humiditySht,temperatureHeca_y,humidityHeca_y,pm25_ratio,pm10_ratio
566,630,2023-02-06 18:20:00,26.1,65.6,1012,0.3,56,67.0,156.9,-3.5,78,-2.3,74,2.57,2.39
567,631,2023-02-06 18:30:00,25.6,63.6,1012,-1.1,62,55.7,133.0,-3.7,78,-2.4,74,2.18,2.09
568,632,2023-02-06 18:40:00,21.7,58.7,1012,2.8,55,46.0,119.6,-3.9,79,-2.5,75,2.12,2.04
569,633,2023-02-06 18:50:00,17.0,46.3,1012,-0.0,57,45.6,119.1,-4.1,79,-2.6,75,2.68,2.57
570,634,2023-02-06 19:00:00,23.5,66.6,1012,-1.4,62,57.0,165.0,-4.3,79,-2.8,75,2.43,2.48
571,635,2023-02-06 19:10:00,15.0,43.5,1012,2.7,55,35.2,92.0,-4.4,79,-2.9,75,2.35,2.11
572,636,2023-02-06 19:20:00,15.5,42.2,1013,-0.3,56,38.4,103.3,-4.5,80,-3.0,75,2.48,2.45
573,637,2023-02-06 19:30:00,17.3,51.0,1012,-1.8,62,42.1,120.7,-4.6,80,-3.2,75,2.43,2.37
574,638,2023-02-06 19:40:00,12.8,33.3,1012,2.0,55,33.8,84.9,-4.6,80,-3.3,75,2.64,2.55
575,639,2023-02-06 19:50:00,16.5,44.7,1012,-0.7,56,46.1,116.3,-4.8,80,-3.4,75,2.79,2.6
576,640,2023-02-06 20:00:00,18.4,48.6,1012,-2.1,62,47.0,130.1,-4.9,80,-3.5,76,2.55,2.68
577,641,2023-02-06 20:10:00,15.7,44.8,1012,1.8,56,40.5,105.8,-5.0,80,-3.5,76,2.58,2.36
578,643,2023-02-06 20:30:00,18.9,51.1,1013,-2.4,62,47.7,127.2,-5.1,81,-3.7,76,2.52,2.49
579,644,2023-02-06 20:40:00,19.4,50.4,1013,1.4,56,53.8,134.4,-5.3,81,-3.8,76,2.77,2.67
580,645,2023-02-06 20:50:00,13.5,35.5,1013,-1.2,56,34.7,88.6,-5.4,81,-3.9,76,2.57,2.5
581,646,2023-02-06 21:00:00,14.6,35.9,1013,-2.7,61,39.2,101.7,-5.4,81,-4.0,76,2.68,2.83
582,647,2023-02-06 21:10:00,15.7,37.4,1013,0.8,59,37.4,93.9,-5.5,81,-4.0,76,2.38,2.51
583,648,2023-02-06 21:20:00,16.1,43.4,1013,-0.7,54,39.8,100.6,-5.6,81,-4.1,76,2.47,2.32
584,649,2023-02-06 21:30:00,13.8,37.4,1013,-2.6,60,35.8,97.6,-5.7,81,-4.2,76,2.59,2.61
585,650,2023-02-06 21:40:00,13.9,38.6,1013,-0.7,62,35.0,88.5,-5.7,81,-4.2,76,2.52,2.29
586,651,2023-02-06 21:50:00,14.9,42.1,1013,0.2,52,38.0,100.7,-5.7,81,-4.3,76,2.55,2.39
587,652,2023-02-06 22:00:00,19.3,49.5,1013,-2.3,58,55.4,136.9,-5.8,81,-4.3,76,2.87,2.77
588,653,2023-02-06 22:10:00,25.5,66.4,1014,-1.0,61,57.6,148.2,-5.9,81,-4.4,76,2.26,2.23
589,654,2023-02-06 22:20:00,19.9,54.2,1014,-0.1,52,37.7,99.3,-5.9,81,-4.5,76,1.89,1.83
590,655,2023-02-06 22:30:00,14.3,36.4,1014,-2.5,57,37.3,95.9,-6.0,81,-4.5,76,2.61,2.63
591,656,2023-02-06 22:40:00,13.7,37.4,1014,-2.4,64,38.6,104.1,-6.0,81,-4.6,76,2.82,2.78
592,657,2023-02-06 22:50:00,17.8,46.5,1014,1.1,52,46.2,128.4,-6.0,82,-4.6,76,2.6,2.76
593,658,2023-02-06 23:00:00,14.6,41.6,1014,-2.0,55,37.3,99.3,-6.0,82,-4.6,76,2.55,2.39
594,659,2023-02-06 23:10:00,14.5,37.2,1014,-3.2,62,41.1,111.0,-6.0,82,-4.6,76,2.83,2.98
595,660,2023-02-06 23:20:00,17.6,47.2,1014,1.3,57,45.8,125.2,-6.0,82,-4.7,76,2.6,2.65
596,661,2023-02-06 23:30:00,16.1,44.6,1014,-1.3,53,47.9,128.1,-6.1,82,-4.7,76,2.98,2.87
597,662,2023-02-06 23:40:00,17.8,47.4,1014,-3.3,60,49.3,132.8,-6.2,82,-4.8,77,2.77,2.8
598,663,2023-02-06 23:50:00,16.6,45.1,1014,-0.2,62,47.7,125.1,-6.2,82,-4.8,76,2.87,2.77
599,664,2023-02-07 00:00:00,17.9,45.1,1014,-0.4,51,47.8,127.7,-6.2,82,-4.8,76,2.67,2.83
600,665,2023-02-07 00:10:00,20.4,54.4,1014,-3.1,58,56.4,151.8,-6.3,82,-4.9,76,2.76,2.79
601,666,2023-02-07 00:20:00,20.4,59.0,1013,-2.2,65,51.8,146.2,-6.3,82,-4.9,76,2.54,2.48
602,667,2023-02-07 00:30:00,19.5,55.0,1013,0.7,51,52.9,142.1,-6.4,82,-5.0,76,2.71,2.58
603,668,2023-02-07 00:40:00,23.4,62.8,1014,-2.7,56,61.6,164.4,-6.4,82,-5.0,76,2.63,2.62
604,669,2023-02-07 00:50:00,22.0,61.2,1014,-3.7,62,49.4,133.5,-6.5,82,-5.1,76,2.25,2.18
605,670,2023-02-07 01:00:00,18.2,48.1,1014,0.9,57,47.5,126.2,-6.6,82,-5.1,76,2.61,2.62
606,671,2023-02-07 01:10:00,24.1,65.9,1014,-2.0,53,60.4,164.1,-6.6,82,-5.1,76,2.51,2.49
607,672,2023-02-07 01:20:00,29.7,77.8,1014,-3.9,60,68.4,185.8,-6.7,82,-5.2,76,2.3,2.39
608,673,2023-02-07 01:30:00,32.8,87.1,1014,-2.4,65,65.4,182.7,-6.7,82,-5.3,76,1.99,2.1
609,674,2023-02-07 01:40:00,26.1,67.2,1014,-0.3,51,62.5,171.8,-6.8,82,-5.3,76,2.39,2.56
610,675,2023-02-07 01:50:00,23.4,62.2,1014,-3.3,57,55.4,155.9,-6.9,82,-5.4,76,2.37,2.51
611,676,2023-02-07 02:00:00,33.9,89.5,1014,-3.7,62,65.9,180.1,-6.9,82,-5.4,76,1.94,2.01
612,677,2023-02-07 02:10:00,33.8,87.4,1013,0.1,54,62.4,168.8,-7.0,82,-5.5,76,1.85,1.93
613,678,2023-02-07 02:20:00,27.3,69.8,1013,-3.0,55,58.1,156.5,-7.0,82,-5.5,76,2.13,2.24
614,679,2023-02-07 02:30:00,22.4,57.0,1013,-4.2,60,54.7,150.2,-7.0,82,-5.6,76,2.44,2.64
615,680,2023-02-07 02:40:00,28.8,77.8,1013,-0.4,58,58.0,160.9,-7.0,82,-5.6,76,2.01,2.07
616,681,2023-02-07 02:50:00,29.4,76.3,1013,-2.3,52,58.3,163.2,-7.1,82,-5.6,76,1.98,2.14
617,682,2023-02-07 03:00:00,25.7,67.0,1013,-4.0,58,54.0,154.8,-7.1,82,-5.7,76,2.1,2.31
618,683,2023-02-07 03:10:00,31.9,87.0,1013,-1.5,62,66.0,181.3,-7.2,82,-5.7,76,2.07,2.08
619,684,2023-02-07 03:20:00,34.8,88.6,1013,4.4,42,69.2,187.2,-7.2,82,-5.8,76,1.99,2.11
620,685,2023-02-07 03:30:00,21.1,57.4,1013,-0.0,45,54.1,155.3,-7.3,82,-5.8,76,2.56,2.71
621,686,2023-02-07 03:40:00,19.7,55.7,1013,-3.5,54,53.5,157.0,-7.3,82,-5.8,76,2.72,2.82
622,687,2023-02-07 03:50:00,21.6,59.9,1013,-3.1,61,55.8,156.4,-7.3,82,-5.9,76,2.58,2.61
623,688,2023-02-07 04:00:00,23.0,67.4,1013,3.5,46,59.1,173.0,-7.4,82,-5.9,76,2.57,2.57
624,689,2023-02-07 04:10:00,23.9,63.4,1013,1.1,43,64.9,180.6,-7.4,82,-5.9,76,2.72,2.85
625,690,2023-02-07 04:20:00,25.3,73.7,1013,-3.3,53,63.3,182.2,-7.4,82,-5.9,76,2.5,2.47
626,691,2023-02-07 04:30:00,20.2,53.8,1013,-4.0,60,54.0,153.1,-7.5,82,-6.0,76,2.67,2.85
627,692,2023-02-07 04:40:00,17.6,50.2,1013,2.9,47,44.7,130.5,-7.5,82,-6.0,75,2.54,2.6
628,693,2023-02-07 04:50:00,14.4,39.8,1013,1.4,42,41.0,115.2,-7.5,82,-6.0,75,2.85,2.89
629,694,2023-02-07 05:00:00,17.9,51.9,1013,-2.8,52,43.8,120.7,-7.5,82,-6.1,75,2.45,2.33
630,695,2023-02-07 05:10:00,29.0,77.4,1013,-2.6,58,52.0,142.6,-7.6,82,-6.2,75,1.79,1.84
631,696,2023-02-07 05:20:00,32.1,80.1,1013,4.0,39,53.3,146.1,-7.7,82,-6.2,75,1.66,1.82
632,697,2023-02-07 05:30:00,30.0,82.4,1013,-1.5,47,54.4,152.9,-7.7,82,-6.2,75,1.81,1.86
633,698,2023-02-07 05:40:00,29.2,80.0,1013,-4.1,57,52.4,156.5,-7.7,82,-6.3,75,1.79,1.96
634,699,2023-02-07 05:50:00,29.2,78.0,1013,3.3,46,50.8,150.6,-7.7,82,-6.3,76,1.74,1.93
635,700,2023-02-07 06:00:00,27.3,74.3,1013,0.3,43,46.6,131.9,-7.7,82,-6.3,75,1.71,1.78
636,701,2023-02-07 06:10:00,26.6,72.2,1013,-3.6,54,48.8,139.5,-7.7,82,-6.3,76,1.83,1.93
637,702,2023-02-07 06:20:00,26.3,74.2,1013,-0.6,56,45.4,127.9,-7.5,82,-6.2,76,1.73,1.72
638,703,2023-02-07 06:30:00,26.1,70.3,1013,3.0,39,44.5,121.2,-7.5,82,-6.2,76,1.7,1.72
639,704,2023-02-07 06:40:00,23.2,64.2,1013,-2.4,52,44.4,122.4,-7.3,82,-6.1,77,1.91,1.91
640,705,2023-02-07 06:50:00,26.2,72.8,1013,-4.2,60,46.0,125.0,-7.1,82,-6.0,77,1.76,1.72
641,706,2023-02-07 07:00:00,33.3,85.8,1013,-0.2,58,57.2,156.2,-6.9,82,-5.8,78,1.72,1.82
642,707,2023-02-07 07:10:00,33.9,85.6,1014,-0.1,48,60.2,169.2,-6.8,82,-5.7,77,1.78,1.98
643,708,2023-02-07 07:20:00,29.4,75.2,1014,-3.4,57,57.2,149.7,-6.8,82,-5.7,77,1.95,1.99
644,709,2023-02-07 07:30:00,29.8,73.7,1014,-2.9,64,51.8,141.4,-6.6,82,-5.6,78,1.74,1.92
645,710,2023-02-07 07:40:00,33.9,83.2,1014,1.4,48,57.2,150.1,-6.3,83,-5.4,78,1.69,1.8
646,711,2023-02-07 07:50:00,35.4,85.3,1014,-2.3,57,72.8,180.1,-6.1,83,-5.2,78,2.06,2.11
647,712,2023-02-07 08:00:00,50.4,113.5,1014,-3.2,63,92.6,225.7,-5.8,83,-5.0,78,1.84,1.99
648,713,2023-02-07 08:10:00,56.4,133.2,1014,2.5,52,101.8,276.2,-5.6,83,-4.8,78,1.8,2.07
649,714,2023-02-07 08:20:00,35.6,91.0,1014,-1.0,54,71.9,182.4,-5.3,83,-4.6,79,2.02,2.0
650,715,2023-02-07 08:30:00,29.5,74.7,1014,-2.6,61,75.2,196.3,-5.1,83,-4.4,79,2.55,2.63
651,716,2023-02-07 08:40:00,36.2,93.6,1014,2.3,55,97.4,278.1,-4.8,83,-4.1,79,2.69,2.97
652,718,2023-02-07 09:00:00,73.0,145.4,1014,-0.5,63,134.0,307.2,-4.4,83,-3.8,79,1.84,2.11
653,719,2023-02-07 09:10:00,58.4,128.3,1014,3.6,49,105.3,250.9,-4.1,83,-3.6,80,1.8,1.96
654,720,2023-02-07 09:20:00,56.5,117.1,1014,-0.3,59,110.4,259.0,-3.8,83,-3.3,80,1.95,2.21
655,721,2023-02-07 09:30:00,57.1,118.8,1014,3.4,57,111.4,249.5,-3.5,83,-3.1,80,1.95,2.1
656,722,2023-02-07 09:40:00,70.8,135.2,1014,2.2,52,126.3,265.0,-3.2,83,-2.8,80,1.78,1.96
657,724,2023-02-07 10:00:00,39.4,92.7,1014,5.1,52,66.0,162.0,-2.8,83,-2.4,79,1.68,1.75
658,725,2023-02-07 10:10:00,40.8,94.3,1014,1.3,56,72.2,171.0,-2.6,83,-2.1,79,1.77,1.81
659,726,2023-02-07 10:20:00,44.3,99.5,1014,4.2,57,86.1,197.0,-2.4,83,-2.0,79,1.94,1.98
660,727,2023-02-07 10:30:00,43.7,100.7,1014,3.1,52,76.0,179.5,-2.3,82,-1.8,78,1.74,1.78
661,728,2023-02-07 10:40:00,44.0,98.6,1014,2.4,61,83.0,196.2,-2.1,82,-1.6,78,1.89,1.99
662,729,2023-02-07 10:50:00,50.1,118.6,1014,4.9,49,91.9,237.4,-1.9,82,-1.4,78,1.83,2.0
663,730,2023-02-07 11:00:00,47.4,106.7,1014,1.6,58,97.7,224.4,-1.8,82,-1.3,77,2.06,2.1
664,731,2023-02-07 11:10:00,43.2,96.5,1013,3.6,59,79.6,182.6,-1.6,82,-1.1,77,1.84,1.89
665,732,2023-02-07 11:20:00,49.5,108.4,1013,3.2,53,85.7,198.4,-1.5,81,-1.0,76,1.73,1.83
666,733,2023-02-07 11:30:00,43.9,97.1,1013,1.5,62,77.7,176.3,-1.4,81,-0.9,77,1.77,1.82
667,734,2023-02-07 11:40:00,37.2,83.5,1013,4.7,52,64.5,144.8,-1.4,81,-0.8,76,1.73,1.73
668,735,2023-02-07 11:50:00,26.9,63.5,1013,1.6,60,46.7,104.8,-1.3,81,-0.7,76,1.74,1.65
669,736,2023-02-07 12:00:00,25.4,62.1,1013,5.9,53,50.5,113.2,-1.3,81,-0.7,77,1.99,1.82
670,737,2023-02-07 12:10:00,30.8,74.3,1013,2.3,57,59.2,137.6,-1.3,81,-0.7,77,1.92,1.85
671,738,2023-02-07 12:20:00,26.5,66.1,1013,4.4,59,57.7,130.0,-1.3,82,-0.8,77,2.18,1.97
672,739,2023-02-07 12:30:00,24.6,62.6,1013,4.1,52,55.8,124.1,-1.5,81,-0.7,76,2.27,1.98
673,740,2023-02-07 12:40:00,24.9,62.8,1013,2.6,62,50.6,114.2,-1.5,82,-0.8,77,2.03,1.82
674,741,2023-02-07 12:50:00,26.1,64.1,1013,5.1,50,44.9,101.5,-1.4,82,-0.7,77,1.72,1.58
675,742,2023-02-07 13:00:00,22.3,55.6,1013,1.8,59,46.7,107.4,-1.4,82,-0.6,77,2.09,1.93
676,743,2023-02-07 13:10:00,23.4,57.0,1013,4.9,58,46.8,105.8,-1.5,81,-0.7,77,2.0,1.86
677,744,2023-02-07 13:20:00,24.6,60.7,1013,3.0,55,46.1,105.6,-1.5,82,-0.7,77,1.87,1.74
678,745,2023-02-07 13:30:00,22.7,56.0,1013,3.2,62,45.0,100.1,-1.5,82,-0.6,77,1.98,1.79
679,746,2023-02-07 13:40:00,26.6,64.5,1013,4.1,53,45.0,102.5,-1.5,82,-0.6,77,1.69,1.59
680,747,2023-02-07 13:50:00,22.2,53.5,1013,1.6,62,44.4,98.2,-1.5,82,-0.6,77,2.0,1.84
681,748,2023-02-07 14:00:00,24.0,58.6,1013,5.6,55,47.7,103.3,-1.6,82,-0.6,76,1.99,1.76
682,749,2023-02-07 14:10:00,20.9,53.6,1013,2.3,56,45.0,100.1,-1.6,82,-0.7,77,2.15,1.87
683,750,2023-02-07 14:20:00,21.0,51.7,1013,4.0,59,41.9,93.6,-1.5,82,-0.8,77,2.0,1.81
684,751,2023-02-07 14:30:00,19.0,46.6,1013,2.8,54,34.6,79.7,-1.4,81,-0.8,77,1.82,1.71
685,752,2023-02-07 14:40:00,11.6,29.7,1013,2.0,63,26.2,57.6,-1.5,81,-0.8,77,2.26,1.94
686,753,2023-02-07 14:50:00,11.5,29.8,1013,4.4,51,26.6,56.9,-1.5,81,-0.8,77,2.31,1.91
687,754,2023-02-07 15:00:00,11.6,27.3,1013,1.1,59,27.4,61.3,-1.5,81,-0.9,77,2.36,2.25
688,755,2023-02-07 15:10:00,12.1,29.3,1013,3.7,58,22.8,51.9,-1.5,82,-0.9,78,1.88,1.77
689,756,2023-02-07 15:20:00,11.3,27.8,1013,1.5,57,21.2,45.4,-1.5,81,-0.9,78,1.88,1.63
690,757,2023-02-07 15:30:00,12.7,31.8,1013,3.3,61,30.8,66.8,-1.5,81,-0.9,78,2.43,2.1
691,758,2023-02-07 15:40:00,9.5,24.6,1013,2.4,55,24.0,51.0,-1.5,81,-0.9,77,2.53,2.07
692,759,2023-02-07 15:50:00,9.7,25.4,1013,2.3,63,23.2,50.2,-1.5,81,-0.8,77,2.39,1.98
693,760,2023-02-07 16:00:00,10.6,26.8,1013,4.3,51,20.3,46.8,-1.5,81,-0.8,76,1.92,1.75
694,761,2023-02-07 16:10:00,7.2,18.0,1013,1.1,59,14.9,32.8,-1.5,81,-0.8,77,2.07,1.82
695,762,2023-02-07 16:20:00,6.6,17.8,1013,4.0,61,14.5,34.1,-1.5,81,-0.8,76,2.2,1.92
696,763,2023-02-07 16:30:00,7.0,17.7,1013,2.8,53,14.9,30.0,-1.6,81,-0.9,76,2.13,1.69
697,764,2023-02-07 16:40:00,6.9,16.0,1013,0.9,62,16.0,32.4,-1.6,81,-0.8,77,2.32,2.02
698,765,2023-02-07 16:50:00,7.2,18.9,1013,4.4,55,18.4,40.1,-1.6,81,-0.9,77,2.56,2.12
699,766,2023-02-07 17:00:00,6.5,16.5,1013,1.5,57,15.7,30.2,-1.7,81,-1.0,77,2.42,1.83
700,767,2023-02-07 17:10:00,6.5,17.0,1013,3.5,60,16.8,34.0,-1.8,81,-1.0,77,2.58,2.0
701,768,2023-02-07 17:20:00,8.0,19.2,1013,3.0,52,16.5,34.7,-1.7,81,-1.0,78,2.06,1.81
702,769,2023-02-07 17:30:00,8.6,21.2,1013,1.3,62,17.4,34.6,-1.7,81,-1.0,78,2.02,1.63
703,770,2023-02-07 17:40:00,9.8,21.8,1013,4.2,54,19.4,39.2,-1.7,81,-1.0,78,1.98,1.8
704,771,2023-02-07 17:50:00,30.8,52.9,1014,1.0,59,53.3,87.4,-1.7,81,-1.0,78,1.73,1.65
705,772,2023-02-07 18:00:00,11.7,26.5,1014,4.7,59,21.8,43.2,-1.7,82,-1.0,78,1.86,1.63
706,773,2023-02-07 18:10:00,15.8,34.8,1014,2.9,54,29.4,61.2,-1.7,82,-0.9,78,1.86,1.76
707,774,2023-02-07 18:20:00,12.5,29.5,1014,3.1,62,24.4,50.4,-1.6,82,-0.8,77,1.95,1.71
708,775,2023-02-07 18:30:00,12.9,28.9,1014,4.0,52,22.8,46.3,-1.6,82,-0.8,77,1.77,1.6
709,776,2023-02-07 18:40:00,13.4,32.6,1014,1.5,61,27.5,57.5,-1.6,82,-0.8,77,2.05,1.76
710,777,2023-02-07 18:50:00,13.6,32.4,1014,5.0,54,30.6,67.8,-1.6,82,-0.9,78,2.25,2.09
711,778,2023-02-07 19:00:00,16.2,39.8,1014,2.0,56,36.1,81.4,-1.6,82,-0.8,78,2.23,2.05
712,779,2023-02-07 19:10:00,16.1,46.2,1014,3.6,60,41.0,96.0,-1.6,82,-0.9,78,2.55,2.08
713,780,2023-02-07 19:20:00,15.5,39.4,1014,3.2,54,37.3,86.3,-1.6,82,-0.8,78,2.41,2.19
714,781,2023-02-07 19:30:00,17.1,42.2,1014,1.7,62,37.1,83.0,-1.6,82,-0.8,78,2.17,1.97
715,782,2023-02-07 19:40:00,18.4,47.2,1014,5.0,53,37.2,82.2,-1.5,82,-0.7,77,2.02,1.74
716,783,2023-02-07 19:50:00,22.2,60.9,1014,1.6,59,50.5,129.7,-1.5,82,-0.7,77,2.27,2.13
717,784,2023-02-07 20:00:00,24.8,69.3,1014,5.1,58,50.0,130.6,-1.5,82,-0.7,77,2.02,1.88
718,785,2023-02-07 20:10:00,24.5,61.0,1014,2.9,56,50.6,114.5,-1.5,82,-0.7,77,2.07,1.88
719,786,2023-02-07 20:20:00,20.0,51.8,1014,3.0,62,47.9,102.0,-1.5,82,-0.7,77,2.4,1.97
720,787,2023-02-07 20:30:00,25.7,64.3,1014,4.2,53,59.8,128.5,-1.4,82,-0.7,77,2.33,2.0
721,788,2023-02-07 20:40:00,19.1,50.9,1014,1.8,62,45.7,103.8,-1.4,82,-0.7,78,2.39,2.04
722,789,2023-02-07 20:50:00,19.3,51.3,1014,5.2,53,45.7,104.5,-1.4,82,-0.7,77,2.37,2.04
723,790,2023-02-07 21:00:00,18.8,50.8,1014,2.1,58,42.7,95.7,-1.5,82,-0.7,78,2.27,1.88
724,791,2023-02-07 21:10:00,26.1,72.6,1014,3.8,59,62.6,151.8,-1.5,82,-0.7,78,2.4,2.09
725,792,2023-02-07 21:20:00,16.3,41.4,1014,2.5,57,39.6,85.2,-1.5,82,-0.7,77,2.43,2.06
726,793,2023-02-07 21:30:00,17.1,44.5,1015,1.7,63,47.5,100.6,-1.4,82,-0.7,78,2.78,2.26
727,794,2023-02-07 21:40:00,16.9,44.2,1015,4.5,55,41.0,89.2,-1.4,82,-0.7,78,2.43,2.02
728,795,2023-02-07 21:50:00,17.0,46.7,1015,1.4,61,42.6,91.7,-1.4,82,-0.6,78,2.51,1.96
729,796,2023-02-07 22:00:00,17.0,41.9,1015,5.0,58,42.4,93.6,-1.4,82,-0.6,78,2.49,2.23
730,797,2023-02-07 22:10:00,19.8,51.9,1015,2.6,57,46.6,102.0,-1.4,82,-0.6,78,2.35,1.97
731,798,2023-02-07 22:20:00,23.3,62.8,1015,3.4,62,57.5,135.6,-1.4,82,-0.6,78,2.47,2.16
732,799,2023-02-07 22:30:00,20.6,57.1,1015,4.2,54,48.7,108.7,-1.4,83,-0.6,78,2.36,1.9
733,800,2023-02-07 22:40:00,17.5,47.0,1015,1.9,62,47.3,108.8,-1.4,82,-0.6,78,2.7,2.31
734,801,2023-02-07 22:50:00,21.0,56.8,1015,5.2,54,47.2,105.4,-1.4,83,-0.6,78,2.25,1.86
735,802,2023-02-07 23:00:00,22.4,59.5,1015,2.1,59,57.8,131.3,-1.4,82,-0.6,78,2.58,2.21
736,803,2023-02-07 23:10:00,23.8,62.6,1015,4.0,58,59.6,136.1,-1.4,82,-0.6,78,2.5,2.17
737,804,2023-02-07 23:20:00,22.3,54.7,1015,3.0,57,55.4,123.5,-1.4,82,-0.6,78,2.48,2.26
738,805,2023-02-07 23:30:00,20.8,53.6,1015,2.0,64,52.6,115.9,-1.4,83,-0.6,78,2.53,2.16
739,806,2023-02-07 23:40:00,19.3,49.3,1015,4.7,54,46.8,104.3,-1.4,83,-0.6,78,2.42,2.12
740,807,2023-02-07 23:50:00,23.7,62.3,1015,1.5,62,58.6,137.1,-1.4,83,-0.6,78,2.47,2.2
741,808,2023-02-08 00:00:00,19.0,50.7,1015,5.2,57,49.5,111.0,-1.4,83,-0.6,78,2.61,2.19
742,809,2023-02-08 00:10:00,20.6,55.8,1015,2.6,58,50.2,117.6,-1.4,83,-0.6,79,2.44,2.11
743,810,2023-02-08 00:20:00,20.7,55.4,1015,3.7,61,49.9,114.2,-1.4,83,-0.6,78,2.41,2.06
744,811,2023-02-08 00:30:00,24.0,64.4,1015,4.1,54,57.4,128.8,-1.4,83,-0.6,79,2.39,2.0
745,812,2023-02-08 00:40:00,23.7,63.1,1015,3.1,61,56.7,129.3,-1.4,83,-0.6,79,2.39,2.05
746,813,2023-02-08 00:50:00,24.1,65.5,1015,4.0,55,61.7,140.9,-1.3,83,-0.6,79,2.56,2.15
747,814,2023-02-08 01:00:00,23.9,63.2,1015,2.4,63,60.9,143.1,-1.3,83,-0.5,79,2.55,2.26
748,815,2023-02-08 01:10:00,25.8,69.2,1015,4.6,55,62.7,148.7,-1.3,83,-0.5,79,2.43,2.15
749,816,2023-02-08 01:20:00,20.5,56.6,1015,1.5,62,59.0,139.2,-1.3,83,-0.6,78,2.88,2.46
750,817,2023-02-08 01:30:00,19.0,52.7,1015,5.3,57,47.7,109.5,-1.3,83,-0.5,79,2.51,2.08
751,818,2023-02-08 01:40:00,18.4,49.9,1015,2.6,58,47.7,109.8,-1.3,83,-0.5,79,2.59,2.2
752,819,2023-02-08 01:50:00,19.2,52.3,1015,3.9,61,49.6,114.5,-1.2,83,-0.6,79,2.58,2.19
753,820,2023-02-08 02:00:00,19.1,50.4,1015,4.0,54,49.1,110.3,-1.3,83,-0.6,79,2.57,2.19
754,821,2023-02-08 02:10:00,18.8,49.6,1015,2.1,63,47.3,103.5,-1.4,84,-0.6,79,2.52,2.09
755,822,2023-02-08 02:20:00,18.6,48.2,1015,5.8,53,46.4,104.0,-1.4,84,-0.6,79,2.49,2.16
756,823,2023-02-08 02:30:00,19.9,52.1,1015,2.0,60,46.8,104.8,-1.4,84,-0.6,80,2.35,2.01
757,824,2023-02-08 02:40:00,18.5,51.1,1015,3.6,61,45.5,100.8,-1.4,84,-0.6,79,2.46,1.97
758,825,2023-02-08 02:50:00,18.7,49.5,1015,2.9,57,46.1,102.4,-1.3,84,-0.6,80,2.47,2.07
759,826,2023-02-08 03:00:00,18.6,50.6,1015,3.5,62,49.2,115.3,-1.3,84,-0.6,80,2.65,2.28
760,827,2023-02-08 03:10:00,21.5,61.1,1015,3.2,57,55.6,135.5,-1.4,84,-0.6,80,2.59,2.22
761,828,2023-02-08 03:20:00,20.3,56.4,1015,2.2,64,52.8,124.8,-1.5,84,-0.6,79,2.6,2.21
762,829,2023-02-08 03:30:00,19.7,52.5,1014,5.0,53,50.6,117.8,-1.6,84,-0.7,79,2.57,2.24
763,830,2023-02-08 03:40:00,16.7,45.9,1015,2.1,61,43.9,97.6,-1.6,84,-0.8,80,2.63,2.13
764,831,2023-02-08 03:50:00,17.2,45.9,1015,4.7,54,43.1,97.0,-1.6,84,-0.9,80,2.51,2.11
765,832,2023-02-08 04:00:00,17.1,45.9,1015,1.7,60,44.1,100.7,-1.6,84,-0.8,80,2.58,2.19
766,833,2023-02-08 04:10:00,16.2,42.4,1015,4.4,57,43.3,96.2,-1.6,84,-0.8,80,2.67,2.27
767,834,2023-02-08 04:20:00,17.7,47.8,1015,1.8,60,45.5,102.6,-1.5,84,-0.8,80,2.57,2.15
768,835,2023-02-08 04:30:00,16.7,42.7,1015,4.9,58,43.6,98.2,-1.5,84,-0.7,80,2.61,2.3
769,836,2023-02-08 04:40:00,16.4,43.8,1015,2.3,59,43.4,95.5,-1.4,84,-0.7,80,2.65,2.18
770,837,2023-02-08 04:50:00,16.0,39.4,1015,5.1,57,42.7,95.1,-1.4,84,-0.7,79,2.67,2.41
771,838,2023-02-08 05:00:00,16.4,39.2,1015,2.6,57,42.4,93.9,-1.4,84,-0.7,80,2.59,2.4
772,839,2023-02-08 05:10:00,17.4,48.1,1015,4.1,59,47.6,106.8,-1.4,84,-0.7,80,2.74,2.22
773,840,2023-02-08 05:20:00,18.6,50.5,1015,2.6,57,48.4,106.4,-1.4,84,-0.7,80,2.6,2.11
774,841,2023-02-08 05:30:00,18.2,48.7,1015,3.8,61,48.1,107.5,-1.4,84,-0.6,80,2.64,2.21
775,842,2023-02-08 05:40:00,18.6,48.1,1015,3.2,56,48.1,105.1,-1.4,84,-0.6,80,2.59,2.19
776,843,2023-02-08 05:50:00,16.8,44.2,1015,2.4,64,44.4,97.3,-1.5,84,-0.7,80,2.64,2.2
777,844,2023-02-08 06:00:00,15.2,43.5,1015,4.8,53,40.4,91.7,-1.5,84,-0.8,80,2.66,2.11
778,845,2023-02-08 06:10:00,15.8,41.1,1015,1.7,61,42.5,97.8,-1.5,84,-0.8,80,2.69,2.38
779,846,2023-02-08 06:20:00,15.5,40.6,1015,5.2,57,43.4,96.8,-1.5,84,-0.8,80,2.8,2.38
780,847,2023-02-08 06:30:00,15.4,39.7,1015,2.5,57,41.6,95.8,-1.5,85,-0.8,80,2.7,2.41
781,848,2023-02-08 06:40:00,15.4,40.4,1015,4.3,58,40.6,91.9,-1.5,84,-0.8,80,2.64,2.27
